site_id,property_name,floorplan_id,unit_key,name,beds,baths,price_low,price_high,price_range,all_in_price_range,per_bed_pricing,square_feet,units_available,availability,availability_description,available_date,deposit,deposit_description,application_fees,admin_fee,max_occupants,unit_number,is_unit,is_new,raw_unit_floorplans
"se736e5","College Inn","943938","dg2ycwk","4X2 UP","4","2","879","879","$879","$915","true","1,133 sq. ft.","1","AvailableNow","Rentals Available","2026-08-12T23:59:59.000Z",,"",,,"4","","false","false","[]"
"se736e5","College Inn","943940","x2qn6fq","4X4 UP","4","4","899","899","$899","$935","true","1,239 sq. ft.","1","AvailableNow","Rentals Available","2026-08-12T23:59:59.000Z",,"",,,"4","","false","false","[]"
"ocp0gch9g2","Quiet Furnished Room in Cary – Private Bath, Storage, Driveway Access, Near Bus 3","1","q2j0gkx","","1","1","950","950","$950","$950","true","200 sq. ft.","1","AvailableNow","Rentals Available","2026-09-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"r2tht53","Room in House on Tall Rock Ct","1","q2j0gkx","","1","1","825","825","$825","$825","false","1,000 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp1ddchy6","Village Green","1","q2j0gkx","","1","1","930","930","$930","$930","true","","1","FutureDate","Available Soon","2027-01-08T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"r66ecw0","Room in Duplex on Bragg St","1","q2j0gkx","","1","1","630","630","$630","$630","false","1,300 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpmf8tflk","St. Albans Lofts in North Hills","1","q2j0gkx","","0","1","1330","1330","$1,330","$1,445","false","600 sq. ft.","1","AvailableNow","Rentals Available","2026-07-15T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"kf77vv8","Room in Condo on Collegiate Cir","35127315","cl2yf4e","","1","1","675","675","$675","$675","false","1,219 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocphycq162","Cozy house 10 min walk to campus","1","q2j0gkx","","1","1","1500","1500","$1,500","$1,500","true","850 sq. ft.","1","AvailableNow","Rentals Available","2026-06-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"hz5leg1","Room in Townhome on Ivory Run Way","1","q2j0gkx","","1","1","690","690","$690","$690","false","1,691 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpszqbd35","Signature 1505 4X4 Apartment","1","q2j0gkx","","1","1","1230","1230","$1,230","$1,255","true","","1","FutureDate","Available Soon","2027-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"ocpsq5c5s4","Lupton Flats- 2 Bedroom 1 Bathroom Flat Available Now! Pre Leasing for August 2026!","120036","x16mxtm","2 Story","2","1","1295","1295","$1,295","$1,295","false","900 sq. ft.","1","AvailableNow","Rentals Available","2026-08-10T23:59:59.000Z","647","$647","N/A","N/A","4","","false","false","[]"
"ocpsq5c5s4","Lupton Flats- 2 Bedroom 1 Bathroom Flat Available Now! Pre Leasing for August 2026!","120037","jlgrzg5","One Level","2","1","1295","1295","$1,295","$1,295","false","900 sq. ft.","1","AvailableNow","Rentals Available","2026-06-15T23:59:59.000Z","647","$647","N/A","N/A","4","","false","false","[]"
"ocpbnn75s8","912 Chaney Rd. #100","1","q2j0gkx","","4","3","2600","2600","$2,600","$2,650","false","1,530 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"jkg82q6","Room in House on Joyner Pl","1","q2j0gkx","","1","1","700","700","$700","$700","false","2,800 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp2bnnl9c","Townhome at Hampton Place, Morrisville, 20 to 25 minutes from NCSU.","1","q2j0gkx","","1","3.5","733","733","$733","$833 - $853","true","2,310 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","3","","false","false","[]"
"gc0phpz","591 E Cabarrus St (Raleigh, NC)","1","q2j0gkx","","3","2","2600","2600","$2,600","$2,600","false","1,020 sq. ft.","1","FutureDate","Available Soon","2026-10-01T23:59:59.000Z","2600","",,,,"","false","false","[]"
"ocp0gblz91","Great value in beautiful SW Raleigh","1","q2j0gkx","","1","1","850","850","$850","$850","true","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"ocplp7c98d","Collegeview Apartments","141544","84jn0s0","2 Bed 2 Bath","2","2","1445","1445","$1,445","$1,445","false","1,122 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","1445","$1,445 - $2,890","N/A","N/A","4","","false","false","[]"
"ocplp7c98d","Collegeview Apartments","211157","ge4mhdx","2 Bed 2 Bath With Utilities","2","2","1545","1545","$1,545","$1,545","false","1,122 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","1545","$1,545 - $3,090","N/A","N/A","4","","false","false","[]"
"ocpteqgjg8","Huge modern studio suite- private entrance and beth- near NCSU","1","q2j0gkx","","1","1","1150","1150","$1,150","$1,150","false","1,000 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"33f756e","University Village at 2505","2714357","jl3ftj4","4x4","4","4","799","799","$799","$842","true","1,453 sq. ft.","1","AvailableNow","Rentals Available","2026-08-12T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocphe602k0","Apartment close to campus","1","q2j0gkx","","3","3","1800","1800","$1,800","$1,800","false","1,257 sq. ft.","1","AvailableNow","Rentals Available","2026-07-20T23:59:59.000Z",,"","N/A","N/A","3","","false","false","[]"
"zfenc9w","Room in Condo on Wolfmill Dr","35127329","bt557tc","","1","1","720","720","$720","$720","false","1,257 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpvv9069d","912 Chaney Rd. #102","1","q2j0gkx","","4","3","2600","2600","$2,600","$2,650","false","1,530 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"49jmmdh","Room in Townhome on Haskell Dr","1","q2j0gkx","","1","1","563","563","$563","$563","false","1,500 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpn54lxfn","3 bedroom home close to campus and downtown Raleigh(Utilities included)","1","q2j0gkx","","3","1.5","2000","2000","$2,000","$2,000","false","1,100 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","6","","false","false","[]"
"wjt9dqk","Room in Condo on University Ct","35127311","5b7hzrn","","1","1","625","625","$625","$625","false","1,176 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpg8zsjmz","Flex Stay | Lux Furnished | 3 Bed |  Pets OK | Utilities Incl. | International OK","1","q2j0gkx","","3","2.5","2800","2800","$2,800","$2,800","false","1,478 sq. ft.","1","AvailableNow","Rentals Available","2026-08-15T23:59:59.000Z",,"","N/A","N/A","5","","false","false","[]"
"bq6wzsb","Room in House on Quartz Ct","1","q2j0gkx","","1","1","685","685","$685","$685","false","1,057 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","true","[]"
"ocp4t7wmxk","University Oaks","1","q2j0gkx","","3","4","725","725","$725","$725","true","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"z44390w","Lofts at Lineberry","2028025","zhgy0py","Two-Bedroom","1","1",,,"","","false","782 sq. ft.","0","CallForAvailability","Available Soon","",,"",,,,"","false","false","[]"
"z44390w","Lofts at Lineberry","2028026","b9bj978","Four-Bedroom","4","3",,,"","","false","1,404 sq. ft.","0","CallForAvailability","Available Soon","",,"",,,,"","false","false","[]"
"ocp90bdzb4","Brick Bungalow close to Campus","1","q2j0gkx","","1","1","1050","1050","$1,050","$1,050","true","460 sq. ft.","1","AvailableNow","Rentals Available","2026-09-08T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"ocp9blcpd7","Studio, One and Two Bedrooms at Westgrove Towers","120210","lj2cnmf","Studio","1","1","805","805","$805","$805","false","350 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","200","$200 - $400","N/A","N/A","2","","false","false","[]"
"ocp9blcpd7","Studio, One and Two Bedrooms at Westgrove Towers","120860","g0pnl3z","Small 1 Bedroom","1","1","870","870","$870","$870","false","535 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","200","$200 - $400","N/A","N/A","2","","false","false","[]"
"ocp9blcpd7","Studio, One and Two Bedrooms at Westgrove Towers","120209","kzshv2b","Large 1 Bedroom","1","1","917","1050","$917 - $1,050","$917 - $1,050","false","580 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","200","$200 - $400","N/A","N/A","2","","false","false","[]"
"ocpq99qjpx","Apartment close to NCSU","1","q2j0gkx","","1","1","645","645","$645","$645","true","768 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"gdtz0ww","3111 Kentish Town Ln (Raleigh, NC)","1","q2j0gkx","","3","3","2675","2675","$2,675","$2,675","false","2,281 sq. ft.","1","FutureDate","Available Soon","2026-09-12T23:59:59.000Z","2675","",,,,"","false","false","[]"
"ocps6ymwl7","University Woods","97149","p89zsjt","4 Bedroom 4 Bathroom","1","1","600","600","$600","$600","true","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","600","$600","N/A","N/A","1","","false","false","[]"
"9m73sq5","Room in Townhome on Macedonia Lake Dr","1","q2j0gkx","","1","1","800","800","$800","$800","false","2,317 sq. ft.","1","CallForAvailability","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpvgtpebg","Lake Park Condos- Room Rental with Utilities","1","q2j0gkx","","1","1","500","600","$500 - $600","$500 - $600","true","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"5hme2mn","The Station Raleigh","2396735","dhq5gsh","1x1 - Oak","1","1","1930","1930","$1,930","$1,956","true","564 sq. ft.","1","AvailableNow","Rentals Available","2026-08-08T23:59:59.000Z",,"",,,,"","false","false","[]"
"5hme2mn","The Station Raleigh","2396739","r0njgp0","4x4 - Carter Flat","4","4","749","749","$749","$775","true","1,695 sq. ft.","1","AvailableNow","Rentals Available","2026-08-08T23:59:59.000Z",,"",,,,"","false","false","[]"
"5hme2mn","The Station Raleigh","2396738","pvrzwts","4x4 - Carter Townhome","4","4","799","799","$799","$825","true","1,694 sq. ft.","1","AvailableNow","Rentals Available","2026-08-08T23:59:59.000Z",,"",,,,"","false","false","[]"
"5hme2mn","The Station Raleigh","2396737","pz8zrtt","4x4 - Murphy A","4","4","1129","1129","$1,129","$1,155","true","1,640 sq. ft.","1","AvailableNow","Rentals Available","2026-08-08T23:59:59.000Z",,"",,,,"","false","true","[]"
"5hme2mn","The Station Raleigh","2396740","7pemj8w","4x4.5 - Finley","4","4.5","1079","1079","$1,079","$1,105","true","1,875 sq. ft.","1","AvailableNow","Rentals Available","2026-08-08T23:59:59.000Z",,"",,,,"","false","false","[]"
"5hme2mn","The Station Raleigh","2351600","swhc9g4","4x4.5 - Murphy B","4","4.5","1230","1230","$1,230","$1,256","true","2,034 sq. ft.","1","AvailableNow","Rentals Available","2026-08-08T23:59:59.000Z",,"",,,,"","false","false","[]"
"5hme2mn","The Station Raleigh","2351602","d2947ph","4x4 - Hillsborough B","4","4.5","1230","1230","$1,230","$1,256","true","2,034 sq. ft.","1","AvailableNow","Rentals Available","2026-08-08T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp1kxjde4","Rent a WHOLE unit with water, electric, washer and dryer! 4 Bed 4 Bath! Lake Park Condos!","1","q2j0gkx","","4","4","2000","2000","$2,000","$2,000","false","1,224 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"lpl9fce","2850 Sanderford Rd (Raleigh, NC)","1","q2j0gkx","","1","1","650","650","$650","$650","false","","1","AvailableNow","Rentals Available","2026-08-25T23:59:59.000Z","650","",,,,"","false","false","[]"
"ocp706k96x","Six Forks townhome","1","q2j0gkx","","1","2.5","900","900","$900","$900","true","1,232 sq. ft.","1","AvailableNow","Rentals Available","2026-08-25T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"k8k3t7b","Room in House on Old Farm Rd","1","q2j0gkx","","1","1","630","630","$630","$630","false","1,671 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpssgbbl7","Inona Place","1","q2j0gkx","","3","2.5","1800","1800","$1,800","$1,800","false","1,300 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"3zb9brd","Room in House on Slippery Elm Dr","1","q2j0gkx","","1","1","720","720","$720","$720","false","2,125 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpd9wnxdk","$3600 saving on 2*2 Sublet at Stanhope Apartment for NC STATE","1","q2j0gkx","","1","1","550","550","$550","$550","true","1,394 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"0nhgh82","Room in Condo on Carlton Ave","40611579","v57vqcg","","1","1","600","600","$600","$600","false","1,250 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp67ldb5s","The Wilde","1","q2j0gkx","","1","1","860","860","$860","$860","true","1,620 sq. ft.","1","FutureDate","Available Soon","2027-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"w6v7z0h","Room in Condo on University Ct","36189306","mcerp4j","","1","1","575","575","$575","$575","false","1,200 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp0psn632","An apartments with 3 bed and 3 bath for NC State Students www.ncstudentsliving.com","1","q2j0gkx","","3","3","650","650","$650","$650","true","1,250 sq. ft.","1","AvailableNow","Rentals Available","2026-07-20T23:59:59.000Z",,"","N/A","N/A","3","","false","false","[]"
"l1e6hxd","707 E Martin St (Raleigh, NC)","1","q2j0gkx","","3","2.5","2650","2650","$2,650","$2,650","false","1,238 sq. ft.","1","FutureDate","Available Soon","2026-09-14T23:59:59.000Z","2650","",,,,"","false","false","[]"
"ocpsqjgls7","Cozy private apt","1","q2j0gkx","","1","1","1595","1595","$1,595","$1,595","false","720 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"y6ff3gt","Room in Condo on Trailwood Heights Ln","35127323","6fm93zr","","1","1","850","850","$850","$850","false","1,145 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocpk5yz73b","Stanhope Student Apartments","1","q2j0gkx","","1","1","1300","1300","$1,300","$1,300","true","300 sq. ft.","1","AvailableNow","Rentals Available","2025-12-10T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"hp3tns3","Room in House on Ravel St","1","q2j0gkx","","1","1","550","550","$550","$550","false","1,220 sq. ft.","1","AvailableNow","Rentals Available","2026-09-09T23:59:59.000Z",,"",,,,"","false","false","[]"
"ocp5lwrmvq","Convenient Kaplan Dr property near NCSU buses, park, grocery, with parking space & private bathroom","1","q2j0gkx","","1","1.5","675","675","$675","$675","true","","1","AvailableNow","Rentals Available","2026-09-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"ocpf3gzfct","Champion Court Condo","1","q2j0gkx","","2","2.5","1500","1500","$1,500","$1,500","false","1,900 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"ocpvee4m9g","Furnished 4 bed 3 baths Ranch House, walk to NCSU, free parking","1","q2j0gkx","","4","3","2495","2495","$2,495","$2,495","false","1,300 sq. ft.","1","AvailableNow","Rentals Available","2026-06-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"ocpkrnvkk8","The Hub Raleigh","1","q2j0gkx","","0","1","1500","1500","$1,500","$1,500","false","370 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"ocpq292qyw","1st Month FREE!","1","q2j0gkx","","1","1","625","625","$625","$625","true","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"ocpqh8kxbz","Falcon Ridge subdivision","1","q2j0gkx","","1","2","650","650","$650","$650","true","1,338 sq. ft.","1","AvailableNow","Rentals Available","2026-09-01T23:59:59.000Z",,"","N/A","N/A","3","","false","false","[]"
"ocpqfg7r3z","University Commons PRELEASING FOR 2026-2027","1","q2j0gkx","","4","4","2200","2700","$2,200 - $2,700","$2,200 - $2,700","false","1,224 sq. ft.","1","AvailableNow","Rentals Available","2026-07-20T23:59:59.000Z",,"","N/A","N/A","4","","false","false","[]"
"ocpqsb7fkz","TWO BEDROOM TOWNHOUSE IN EXCELLENT CONDITION","1","q2j0gkx","","2","2.5","1550","1550","$1,550","$1,550","false","1,134 sq. ft.","1","AvailableNow","Rentals Available","2026-08-02T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"ocp8d9cwv0","Bright 2 BR, 2 BA unit in vibrant Person St district","1","q2j0gkx","","2","2","1950","1950","$1,950","$1,950","false","931 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"ocp9g1mkz6","Stylish Studio Condo on NC State University Campus","1","q2j0gkx","","2","2.5","1630","1630","$1,630","$1,630","false","1,166 sq. ft.","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
"ocpeg5yhcm","Avery Close","141607","q1glntz","Garden","2","2","1395","1650","$1,395 - $1,650","$1,395 - $1,650","false","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","1395","$1,395 - $2,790","N/A","N/A","4","","false","false","[]"
"ocpeg5yhcm","Avery Close","141608","6eyrsht","Townhouse","2","2.5","1295","1495","$1,295 - $1,495","$1,295 - $1,495","false","","1","AvailableNow","Rentals Available","1970-01-01T23:59:59.000Z","1295","$1,295 - $2,590","N/A","N/A","4","","false","false","[]"
"ocpsnmx4w4","""Avery Close "" condos room available across from Centennial Campus NCSU NC State Raleigh","1","q2j0gkx","","1","1","750","750","$750","$750","true","1,200 sq. ft.","1","AvailableNow","Rentals Available","2026-08-01T23:59:59.000Z",,"","N/A","N/A","1","","false","false","[]"
"ocp2k6k5g8","Furnished Room for Rent (Between Central and Centennial Campus)","1","q2j0gkx","","1","1","600","600","$600","$600","true","1,200 sq. ft.","1","FutureDate","Available Soon","2027-01-01T23:59:59.000Z",,"","N/A","N/A","2","","false","false","[]"
